timestamp,recipe_id,target_basis_weight,actual_basis_weight,stock_flow,filler_flow,steam_pressure,machine_speed,moisture,ash,caliper,deviation_percent,risk_level
2026-01-02 01:09:35,105,100,99.67,119.33,14.0,125.55,885.54,5.24,12.39,0.14,0.33,SAFE
2026-01-02 01:09:40,105,100,100.8,119.85,10.24,126.03,851.91,5.31,9.15,0.12,0.8,SAFE
2026-01-02 01:09:45,105,100,99.69,121.31,15.04,124.64,887.75,5.84,13.85,0.13,0.31,SAFE
2026-01-02 01:09:50,105,100,99.66,115.48,16.98,126.94,864.42,5.44,12.52,0.08,0.34,SAFE
2026-01-02 01:09:55,105,100,99.62,119.34,15.15,122.92,884.86,5.93,8.87,0.12,0.38,SAFE
2026-01-02 01:10:00,105,100,100.45,122.68,11.51,126.7,856.84,5.1,11.14,0.08,0.45,SAFE
2026-01-02 01:10:05,105,100,99.12,115.59,11.74,122.56,854.18,5.6,8.64,0.12,0.88,SAFE
2026-01-02 01:10:10,105,100,99.63,117.16,17.18,125.21,870.71,5.1,13.08,0.12,0.37,SAFE
2026-01-02 01:10:15,105,100,98.77,119.06,16.9,123.27,898.96,5.14,9.7,0.09,1.23,WARNING
2026-01-02 01:10:20,105,100,99.8,118.96,17.74,122.73,885.58,5.66,12.71,0.14,0.2,SAFE
2026-01-02 01:10:25,105,100,99.76,117.45,17.47,124.49,863.54,6.13,12.46,0.12,0.24,SAFE
2026-01-02 01:10:30,105,100,99.59,122.55,12.13,126.91,892.06,4.95,10.48,0.14,0.41,SAFE
2026-01-02 01:10:35,105,100,99.75,116.65,14.37,125.2,867.85,5.47,14.75,0.1,0.25,SAFE
2026-01-02 01:10:40,105,100,101.0,124.52,16.59,122.86,890.08,4.9,11.33,0.13,1.0,WARNING
2026-01-02 01:10:45,105,100,98.73,115.0,14.85,124.86,850.06,4.85,8.43,0.13,1.27,WARNING
2026-01-02 01:10:50,105,100,100.67,124.76,10.94,122.07,883.69,5.72,11.16,0.15,0.67,SAFE
2026-01-02 01:10:55,105,100,99.6,117.58,12.66,125.85,867.92,6.03,14.11,0.11,0.4,SAFE
2026-01-02 01:11:00,105,100,98.82,115.49,16.33,125.09,875.66,6.19,14.58,0.09,1.18,WARNING
2026-01-02 01:11:05,105,100,100.55,119.61,11.69,122.32,871.59,5.03,12.39,0.15,0.55,SAFE
2026-01-02 01:11:10,105,100,99.48,117.21,10.88,125.56,881.58,5.61,13.26,0.09,0.52,SAFE
2026-01-02 01:11:15,105,100,99.74,122.14,16.13,125.92,888.73,5.85,13.49,0.12,0.26,SAFE
2026-01-02 01:11:20,105,100,101.07,117.0,11.81,126.42,893.59,5.59,13.95,0.13,1.07,WARNING
2026-01-02 01:11:25,105,100,99.86,115.15,14.81,126.11,872.23,5.02,13.68,0.14,0.14,SAFE
2026-01-02 01:11:30,105,100,101.81,124.74,10.83,125.08,864.17,5.56,10.34,0.13,1.81,WARNING
2026-01-02 01:11:35,105,100,99.4,118.45,12.73,124.84,894.05,4.88,12.88,0.1,0.6,SAFE
2026-01-02 01:11:40,105,100,99.6,119.15,10.93,126.21,873.38,5.16,8.09,0.12,0.4,SAFE
2026-01-02 01:11:45,105,100,99.06,115.18,17.85,122.65,858.25,5.32,8.57,0.09,0.94,SAFE
2026-01-02 01:11:50,105,100,99.85,117.11,17.51,126.02,857.85,5.54,9.21,0.1,0.15,SAFE
2026-01-02 01:11:55,105,100,99.72,118.55,11.79,126.82,867.97,5.04,12.3,0.1,0.28,SAFE
2026-01-02 01:12:00,105,100,100.57,123.44,17.17,125.93,882.97,5.81,11.27,0.14,0.57,SAFE
2026-01-02 01:12:05,105,100,100.91,123.5,14.49,124.59,853.79,5.39,13.07,0.12,0.91,SAFE
2026-01-02 01:12:10,105,100,100.36,121.3,15.31,126.74,867.08,4.99,10.38,0.13,0.36,SAFE
2026-01-02 01:12:15,105,100,101.01,122.16,14.63,124.74,855.42,4.86,8.08,0.09,1.01,WARNING
2026-01-02 01:12:20,105,100,100.18,120.49,15.84,124.1,880.52,5.25,12.7,0.1,0.18,SAFE
2026-01-02 01:12:25,105,100,100.23,115.25,15.33,123.04,853.02,5.59,9.53,0.09,0.23,SAFE
2026-01-02 01:12:30,105,100,100.28,121.27,16.27,124.04,878.06,5.59,8.4,0.15,0.28,SAFE
2026-01-02 01:12:35,105,100,100.22,118.91,15.98,126.03,859.85,6.09,13.41,0.11,0.22,SAFE
2026-01-02 01:12:40,105,100,100.1,118.71,16.81,126.52,891.91,5.46,8.4,0.09,0.1,SAFE
2026-01-02 01:12:45,105,100,99.37,120.13,17.32,123.66,897.75,4.92,12.44,0.11,0.63,SAFE
2026-01-02 01:12:50,105,100,99.18,116.4,13.5,123.48,860.34,4.81,8.8,0.12,0.82,SAFE
2026-01-02 01:12:55,105,100,100.21,123.55,16.08,124.84,860.38,5.86,13.53,0.11,0.21,SAFE
2026-01-02 01:13:00,105,100,100.58,123.04,12.66,124.69,868.54,5.96,14.69,0.11,0.58,SAFE
2026-01-02 01:13:05,105,100,99.87,121.89,14.97,122.98,899.3,6.17,9.99,0.08,0.13,SAFE
2026-01-02 01:13:10,105,100,100.46,120.49,14.07,122.91,860.41,4.98,9.6,0.13,0.46,SAFE
2026-01-02 01:13:15,105,100,100.14,121.66,10.06,125.51,874.99,5.07,11.2,0.11,0.14,SAFE
2026-01-02 01:13:20,105,100,101.26,120.02,11.94,123.78,861.0,5.87,9.36,0.1,1.26,WARNING
2026-01-02 01:13:25,105,100,99.04,116.27,17.77,122.49,880.4,4.93,9.97,0.12,0.96,SAFE
2026-01-02 01:13:30,105,100,99.92,120.3,13.13,124.82,878.74,5.32,13.12,0.09,0.08,SAFE
2026-01-02 01:13:35,105,100,98.48,115.25,11.87,122.74,878.87,5.11,14.11,0.08,1.52,WARNING
2026-01-02 01:13:40,105,100,97.4,122.42,17.4,125.56,879.16,5.98,9.69,0.11,2.6,CRITICAL
2026-01-02 01:13:45,105,100,100.11,122.87,17.7,125.84,878.98,4.84,9.28,0.09,0.11,SAFE
2026-01-02 01:13:50,105,100,99.37,118.72,14.44,122.19,872.13,5.84,11.07,0.12,0.63,SAFE
2026-01-02 01:13:55,105,100,99.43,120.5,11.58,126.64,898.23,5.73,10.37,0.13,0.57,SAFE
2026-01-02 01:14:00,105,100,100.69,121.05,17.13,123.41,884.42,5.41,14.59,0.14,0.69,SAFE
2026-01-02 01:14:05,105,100,100.65,124.24,15.18,125.7,882.36,5.51,13.38,0.14,0.65,SAFE
2026-01-02 01:14:10,105,100,99.75,115.71,14.89,124.01,876.46,5.82,8.75,0.1,0.25,SAFE
2026-01-02 01:14:15,105,100,100.92,124.66,10.99,124.25,873.62,5.34,10.03,0.11,0.92,SAFE
2026-01-02 01:14:20,105,100,99.27,120.12,13.82,124.47,892.51,5.38,14.37,0.1,0.73,SAFE
2026-01-02 01:14:25,105,100,98.15,119.2,13.8,124.72,894.59,5.88,8.39,0.15,1.85,WARNING
2026-01-02 01:14:30,105,100,100.26,116.04,11.78,126.35,860.07,6.04,11.99,0.15,0.26,SAFE
2026-01-02 01:14:35,105,100,101.2,123.41,17.54,125.64,850.86,5.05,11.25,0.1,1.2,WARNING
2026-01-02 01:14:40,105,100,100.19,123.22,10.89,125.55,861.28,4.8,14.59,0.11,0.19,SAFE
2026-01-02 01:14:45,105,100,100.92,116.02,11.26,123.39,859.0,5.44,14.28,0.12,0.92,SAFE
2026-01-02 01:14:50,105,100,101.3,123.85,14.66,124.25,862.68,5.89,11.33,0.12,1.3,WARNING
2026-01-02 01:14:55,105,100,100.88,121.4,17.08,125.76,856.43,5.86,10.68,0.09,0.88,SAFE
2026-01-02 01:15:00,105,100,101.24,118.25,12.06,126.44,897.34,5.66,11.96,0.12,1.24,WARNING
2026-01-02 01:15:05,105,100,100.0,123.29,10.35,122.16,883.97,5.9,9.1,0.15,0.0,SAFE
2026-01-02 01:15:10,105,100,101.52,123.03,13.09,122.42,852.68,5.9,13.4,0.11,1.52,WARNING
2026-01-02 01:15:15,105,100,99.38,119.11,13.69,126.62,876.09,5.29,13.16,0.09,0.62,SAFE
2026-01-02 01:15:20,105,100,98.87,118.27,10.39,125.97,858.06,5.17,11.97,0.13,1.13,WARNING
2026-01-02 01:15:25,105,100,99.82,119.44,14.04,126.18,887.41,5.31,13.38,0.12,0.18,SAFE
2026-01-02 01:15:30,105,100,100.02,120.1,17.57,122.12,887.07,4.95,8.02,0.1,0.02,SAFE
2026-01-02 01:15:35,105,100,99.45,120.82,14.87,125.32,889.22,5.98,11.43,0.13,0.55,SAFE
2026-01-02 01:15:40,105,100,100.17,120.32,10.1,126.8,863.74,6.2,14.84,0.12,0.17,SAFE
2026-01-02 01:15:45,105,100,99.99,119.4,10.63,123.68,875.69,4.94,9.95,0.12,0.01,SAFE
2026-01-02 01:15:50,105,100,100.65,123.56,15.54,124.68,857.14,6.11,11.57,0.1,0.65,SAFE
2026-01-02 01:15:55,105,100,99.99,118.8,17.14,126.81,858.36,5.47,13.45,0.14,0.01,SAFE
2026-01-02 01:16:00,105,100,99.58,117.38,12.86,122.16,851.94,5.68,12.18,0.09,0.42,SAFE
2026-01-02 01:16:05,105,100,100.55,123.02,10.05,127.0,895.8,5.6,10.56,0.12,0.55,SAFE
2026-01-02 01:16:10,105,100,101.03,124.91,13.7,126.43,865.99,5.25,11.61,0.11,1.03,WARNING
2026-01-02 01:16:15,105,100,99.84,121.45,15.48,125.5,887.71,5.62,10.1,0.13,0.16,SAFE
2026-01-02 01:16:20,105,100,100.38,123.93,11.32,125.54,878.91,5.53,9.36,0.1,0.38,SAFE
2026-01-02 01:16:25,105,100,99.9,119.55,15.81,124.65,879.67,6.04,14.11,0.1,0.1,SAFE
2026-01-02 01:16:30,105,100,101.17,123.92,17.28,126.9,855.63,5.08,10.15,0.08,1.17,WARNING
2026-01-02 01:16:35,105,100,100.27,120.87,14.11,126.37,862.58,5.97,8.06,0.11,0.27,SAFE
2026-01-02 01:16:40,105,100,100.74,122.93,17.53,126.32,855.53,4.99,8.76,0.15,0.74,SAFE
2026-01-02 01:16:45,105,100,99.07,115.2,14.72,126.6,864.99,5.62,8.87,0.1,0.93,SAFE
2026-01-02 01:16:50,105,100,99.62,123.18,11.8,125.59,894.48,5.4,11.68,0.09,0.38,SAFE
2026-01-02 01:16:55,105,100,98.67,116.61,14.48,126.83,896.2,6.1,12.94,0.12,1.33,WARNING
2026-01-02 01:17:00,105,100,100.75,123.57,12.42,123.04,897.62,5.02,11.96,0.09,0.75,SAFE
2026-01-02 01:17:05,105,100,100.34,123.34,11.44,125.78,888.56,6.16,13.35,0.12,0.34,SAFE
2026-01-02 01:17:10,105,100,99.97,124.65,12.02,123.59,873.03,5.72,13.38,0.11,0.03,SAFE
2026-01-02 01:17:15,105,100,100.33,119.82,16.46,123.01,873.19,4.81,13.68,0.11,0.33,SAFE
2026-01-02 01:17:20,105,100,99.59,116.77,11.58,122.94,881.79,4.82,13.92,0.11,0.41,SAFE
2026-01-02 01:17:25,105,100,99.35,120.17,17.09,125.4,893.95,6.08,14.48,0.08,0.65,SAFE
2026-01-02 01:17:30,105,100,101.68,121.86,12.14,125.29,862.01,5.66,13.35,0.09,1.68,WARNING
2026-01-02 01:17:35,105,100,99.18,117.78,17.15,122.2,874.69,5.37,11.27,0.13,0.82,SAFE
2026-01-02 01:17:40,105,100,99.76,116.36,13.47,125.31,855.95,5.93,11.33,0.1,0.24,SAFE
2026-01-02 01:17:45,105,100,98.97,118.51,11.18,124.26,891.53,5.27,13.59,0.14,1.03,WARNING
2026-01-02 01:17:50,105,100,99.21,118.25,10.34,126.84,889.22,5.25,14.66,0.1,0.79,SAFE
2026-01-02 01:17:55,105,100,99.69,121.24,15.92,122.88,886.6,5.0,12.64,0.12,0.31,SAFE
2026-01-02 01:18:00,105,100,100.52,121.78,16.48,123.05,869.0,5.55,11.33,0.11,0.52,SAFE
2026-01-02 01:18:05,105,100,99.57,119.03,16.55,125.25,894.0,4.88,8.49,0.12,0.43,SAFE
2026-01-02 01:18:10,105,100,99.68,116.09,11.6,124.23,880.93,5.37,8.18,0.1,0.32,SAFE
2026-01-02 01:18:15,105,100,101.14,122.18,17.44,122.62,862.51,6.07,11.46,0.1,1.14,WARNING
2026-01-02 01:18:20,105,100,100.23,121.22,15.71,126.1,890.01,5.35,9.1,0.1,0.23,SAFE
2026-01-02 01:18:25,105,100,100.44,120.61,11.85,125.74,880.89,5.47,10.55,0.12,0.44,SAFE
2026-01-02 01:18:30,105,100,99.38,120.02,15.7,125.7,872.68,5.8,8.36,0.11,0.62,SAFE
2026-01-02 01:18:35,105,100,101.5,124.56,14.17,125.42,889.72,5.06,14.59,0.14,1.5,WARNING
2026-01-02 01:18:40,105,100,100.18,120.9,16.5,123.58,896.04,4.91,12.55,0.12,0.18,SAFE
2026-01-02 01:18:45,105,100,99.29,121.43,16.18,122.05,892.72,5.03,11.47,0.12,0.71,SAFE
2026-01-02 01:18:50,105,100,99.45,116.13,13.61,122.17,877.85,5.1,11.13,0.14,0.55,SAFE
2026-01-02 01:18:55,105,100,99.52,118.44,14.31,124.21,857.98,5.5,11.36,0.11,0.48,SAFE
2026-01-02 01:19:00,105,100,99.35,118.85,16.66,123.06,867.52,5.48,14.64,0.1,0.65,SAFE
2026-01-02 01:19:05,105,100,100.33,121.21,13.42,123.71,869.3,4.99,8.9,0.1,0.33,SAFE
2026-01-02 01:19:10,105,100,99.74,120.09,14.57,126.13,885.43,5.24,11.03,0.09,0.26,SAFE
2026-01-02 01:19:15,105,100,101.03,123.2,14.07,123.45,874.74,5.56,12.23,0.14,1.03,WARNING
2026-01-02 01:19:20,105,100,99.55,117.11,17.4,126.84,870.76,4.92,10.92,0.12,0.45,SAFE
2026-01-02 01:19:25,105,100,99.8,118.28,17.6,126.58,858.69,5.87,8.07,0.12,0.2,SAFE
2026-01-02 01:19:30,105,100,99.95,121.22,12.37,124.56,866.65,6.03,12.01,0.12,0.05,SAFE
2026-01-02 01:19:35,105,100,100.69,122.68,11.81,125.86,881.99,5.18,12.06,0.14,0.69,SAFE
2026-01-02 01:19:40,105,100,99.74,122.05,14.85,122.99,899.81,4.96,8.23,0.12,0.26,SAFE
2026-01-02 01:19:45,105,100,100.18,119.46,13.05,124.33,864.0,5.04,8.24,0.11,0.18,SAFE
2026-01-02 01:19:50,105,100,100.29,118.25,13.3,123.7,875.51,4.9,13.78,0.15,0.29,SAFE
2026-01-02 01:19:55,105,100,99.79,120.0,11.57,125.25,876.52,5.17,13.62,0.13,0.21,SAFE
2026-01-02 01:20:00,105,100,99.59,120.52,15.71,122.79,897.71,4.96,11.79,0.11,0.41,SAFE
2026-01-02 01:20:05,105,100,100.78,124.43,17.65,123.84,860.01,5.73,9.08,0.12,0.78,SAFE
2026-01-02 01:20:10,105,100,100.45,123.25,13.08,124.57,865.41,5.12,10.79,0.08,0.45,SAFE
2026-01-02 01:20:15,105,100,100.51,123.04,10.58,122.74,878.28,5.42,9.62,0.12,0.51,SAFE
2026-01-02 01:20:20,105,100,99.75,118.89,11.87,124.81,878.86,5.94,9.18,0.13,0.25,SAFE
2026-01-02 01:20:25,105,100,100.99,123.94,17.63,125.62,868.14,5.94,11.07,0.1,0.99,SAFE
2026-01-02 01:20:30,105,100,100.02,119.87,15.21,123.76,871.24,5.91,8.67,0.09,0.02,SAFE
2026-01-02 01:20:35,105,100,100.52,119.41,11.51,125.16,861.58,6.14,8.66,0.13,0.52,SAFE
2026-01-02 01:20:40,105,100,100.01,117.62,17.3,125.9,862.67,5.12,14.09,0.1,0.01,SAFE
2026-01-02 01:20:45,105,100,100.53,120.63,10.99,126.72,856.16,5.16,13.6,0.14,0.53,SAFE
2026-01-02 01:20:50,105,100,99.49,116.16,11.14,124.51,865.2,4.96,14.26,0.1,0.51,SAFE
2026-01-02 01:20:55,105,100,99.84,121.07,13.19,123.16,898.28,5.08,12.32,0.12,0.16,SAFE
2026-01-02 01:21:00,105,100,99.17,117.1,11.86,123.25,873.78,6.06,8.37,0.15,0.83,SAFE
2026-01-02 01:21:05,105,100,97.22,116.97,10.84,122.06,860.55,5.96,8.65,0.1,2.78,CRITICAL
2026-01-02 01:21:10,105,100,99.38,119.0,13.41,125.93,876.72,5.14,14.55,0.09,0.62,SAFE
2026-01-02 01:21:15,105,100,99.72,117.75,12.09,124.25,885.68,5.1,11.08,0.08,0.28,SAFE
2026-01-02 01:21:20,105,100,98.98,118.67,10.37,125.89,897.79,4.82,8.01,0.14,1.02,WARNING
2026-01-02 01:21:25,105,100,100.38,123.77,11.72,123.79,886.52,6.08,13.78,0.11,0.38,SAFE
2026-01-02 01:21:30,105,100,100.49,116.64,10.81,123.73,870.83,5.72,12.33,0.13,0.49,SAFE
2026-01-02 01:21:35,105,100,99.55,117.95,13.82,122.04,877.66,4.94,8.01,0.13,0.45,SAFE
2026-01-02 01:21:40,105,100,99.91,119.3,10.35,126.12,860.4,5.98,12.97,0.11,0.09,SAFE
2026-01-02 01:21:45,105,100,100.07,123.34,13.34,123.42,869.09,5.98,14.18,0.14,0.07,SAFE
2026-01-02 01:21:50,105,100,98.93,115.88,17.46,122.67,892.66,5.67,12.85,0.11,1.07,WARNING
2026-01-02 01:21:55,105,100,100.3,121.63,17.65,126.24,879.44,5.48,12.73,0.13,0.3,SAFE
2026-01-02 01:22:00,105,100,98.8,115.0,12.06,123.82,867.01,4.86,10.19,0.11,1.2,WARNING
2026-01-02 01:22:05,105,100,100.25,119.6,14.3,122.34,888.1,6.04,11.57,0.13,0.25,SAFE
2026-01-02 01:22:10,105,100,98.52,115.38,16.72,125.71,896.34,5.24,9.75,0.13,1.48,WARNING
2026-01-02 01:22:15,105,100,100.04,122.31,14.53,124.23,892.53,5.48,9.79,0.13,0.04,SAFE
2026-01-02 01:22:20,105,100,99.06,118.61,12.23,126.74,892.92,5.41,11.92,0.12,0.94,SAFE
2026-01-02 01:22:25,105,100,98.64,115.69,13.3,122.82,855.58,5.44,14.02,0.11,1.36,WARNING
2026-01-02 01:22:30,105,100,98.96,118.91,14.29,124.04,882.9,5.31,8.25,0.1,1.04,WARNING
2026-01-02 01:22:35,105,100,100.92,123.64,12.03,124.42,884.18,5.93,12.66,0.14,0.92,SAFE
2026-01-02 01:22:40,105,100,100.23,120.27,10.6,123.09,876.23,5.36,8.71,0.15,0.23,SAFE
2026-01-02 01:22:45,105,100,100.38,124.34,16.22,123.76,864.37,6.13,14.72,0.13,0.38,SAFE
2026-01-02 01:22:50,105,100,100.79,123.33,17.45,124.25,858.78,4.89,14.31,0.12,0.79,SAFE
2026-01-02 01:22:55,105,100,101.36,124.95,14.12,126.5,850.67,6.14,8.85,0.1,1.36,WARNING
2026-01-02 01:23:00,105,100,100.3,120.81,11.43,123.26,865.32,5.08,14.48,0.12,0.3,SAFE
2026-01-02 01:23:05,105,100,99.81,116.57,10.39,122.97,857.01,4.93,11.81,0.09,0.19,SAFE
2026-01-02 01:23:10,105,100,103.3,124.59,16.63,123.66,876.56,4.93,8.84,0.09,3.3,CRITICAL
2026-01-02 01:23:15,105,100,100.36,121.01,13.15,126.61,880.64,5.6,10.53,0.13,0.36,SAFE
2026-01-02 01:23:20,105,100,101.21,123.5,16.81,126.59,858.79,5.4,11.52,0.09,1.21,WARNING
2026-01-02 01:23:25,105,100,100.28,122.68,13.82,124.24,870.29,4.83,11.47,0.11,0.28,SAFE
2026-01-02 01:23:30,105,100,100.4,122.42,15.1,124.22,856.83,5.04,12.56,0.13,0.4,SAFE
2026-01-02 01:23:35,105,100,102.0,121.62,17.87,122.43,875.89,6.1,12.25,0.13,2.0,WARNING
2026-01-02 01:23:40,105,100,101.05,122.7,10.91,123.23,855.1,5.13,10.83,0.11,1.05,WARNING
2026-01-02 01:23:45,105,100,100.36,122.09,10.59,125.98,882.05,5.46,8.17,0.1,0.36,SAFE
2026-01-02 01:23:50,105,100,99.41,115.15,10.9,125.57,869.99,5.07,14.2,0.11,0.59,SAFE
2026-01-02 01:23:55,105,100,98.8,117.08,10.09,124.86,892.58,5.3,14.87,0.13,1.2,WARNING
2026-01-02 01:24:00,105,100,101.78,124.77,12.08,124.3,850.59,6.14,9.88,0.11,1.78,WARNING
2026-01-02 01:24:05,105,100,99.06,119.22,16.39,122.51,898.08,5.22,10.82,0.15,0.94,SAFE
2026-01-02 01:24:10,105,100,98.31,118.16,15.14,125.33,897.43,5.92,9.85,0.11,1.69,WARNING
2026-01-02 01:24:15,105,100,101.22,124.37,14.07,126.26,850.86,6.13,8.47,0.09,1.22,WARNING
2026-01-02 01:24:20,105,100,100.02,116.79,14.53,125.83,853.02,5.58,8.73,0.11,0.02,SAFE
2026-01-02 01:24:25,105,100,99.41,118.05,10.72,125.92,892.33,5.07,10.57,0.1,0.59,SAFE
2026-01-02 01:24:30,105,100,100.01,120.77,14.08,122.98,882.86,5.71,8.34,0.11,0.01,SAFE
2026-01-02 01:24:35,105,100,98.63,115.42,16.83,125.58,863.93,5.1,12.56,0.09,1.37,WARNING
2026-01-02 01:24:40,105,100,99.89,115.64,10.02,122.73,857.41,5.89,14.24,0.11,0.11,SAFE
2026-01-02 01:24:45,105,100,99.77,120.96,13.82,126.91,897.52,6.0,9.29,0.12,0.23,SAFE
2026-01-02 01:24:50,105,100,99.51,120.84,12.35,126.43,897.59,5.49,8.15,0.09,0.49,SAFE
2026-01-02 01:24:55,105,100,100.11,121.98,15.81,123.16,871.44,5.49,10.19,0.13,0.11,SAFE
2026-01-02 01:25:00,105,100,99.61,119.25,17.19,125.71,865.23,4.98,14.38,0.14,0.39,SAFE
2026-01-02 01:25:05,105,100,99.77,117.57,14.78,124.12,870.87,6.18,11.71,0.12,0.23,SAFE
2026-01-02 01:25:10,105,100,99.62,117.07,17.56,125.51,853.87,5.53,11.85,0.13,0.38,SAFE
2026-01-02 01:25:15,105,100,99.06,117.38,13.11,122.93,856.22,4.99,14.36,0.11,0.94,SAFE
2026-01-02 01:25:20,105,100,99.73,116.05,12.2,125.2,877.15,5.89,12.63,0.11,0.27,SAFE
2026-01-02 01:25:25,105,100,99.16,117.59,10.46,123.35,896.17,6.07,11.72,0.08,0.84,SAFE
2026-01-02 01:25:30,105,100,99.99,119.6,12.49,124.35,889.4,5.86,10.19,0.09,0.01,SAFE
2026-01-02 01:25:35,105,100,100.07,122.02,11.97,126.42,874.45,4.89,8.71,0.13,0.07,SAFE
2026-01-02 01:25:40,105,100,100.64,119.14,15.46,126.24,850.65,5.17,10.85,0.15,0.64,SAFE
2026-01-02 01:25:45,105,100,98.64,117.87,13.11,122.12,876.55,6.11,14.88,0.11,1.36,WARNING
2026-01-02 01:25:50,105,100,100.91,122.57,17.92,125.15,852.62,4.91,13.76,0.09,0.91,SAFE
2026-01-02 01:25:55,105,100,100.69,124.05,10.1,125.66,865.86,5.19,10.91,0.13,0.69,SAFE
2026-01-02 01:26:00,105,100,101.36,124.96,11.04,125.9,864.53,5.25,12.62,0.12,1.36,WARNING
2026-01-02 01:26:05,105,100,102.45,115.27,17.89,124.67,850.89,5.47,8.49,0.14,2.45,WARNING
2026-01-02 01:26:10,105,100,99.28,115.41,15.1,126.95,852.34,5.32,13.59,0.09,0.72,SAFE
2026-01-02 01:26:15,105,100,100.66,119.87,13.08,123.14,898.92,5.02,9.62,0.15,0.66,SAFE
2026-01-02 01:26:20,105,100,100.51,124.82,14.78,123.28,857.07,5.48,14.6,0.12,0.51,SAFE
2026-01-02 01:26:25,105,100,98.9,116.0,13.22,125.09,862.12,4.91,8.19,0.13,1.1,WARNING
2026-01-02 01:26:30,105,100,100.68,123.64,11.2,125.41,875.95,6.04,12.0,0.14,0.68,SAFE
2026-01-02 01:26:35,105,100,99.53,115.18,15.0,124.25,868.34,5.65,12.07,0.13,0.47,SAFE
2026-01-02 01:26:40,105,100,100.71,122.62,14.39,122.97,891.63,4.96,14.72,0.09,0.71,SAFE
2026-01-02 01:26:45,105,100,99.62,121.5,12.46,126.76,865.3,5.6,13.33,0.15,0.38,SAFE
2026-01-02 01:26:50,105,100,98.43,116.36,14.0,124.51,898.45,5.26,11.87,0.15,1.57,WARNING
2026-01-02 01:26:55,105,100,100.84,123.86,15.47,126.45,887.0,5.21,10.22,0.12,0.84,SAFE
2026-01-02 01:27:00,105,100,100.28,122.84,13.99,126.19,884.35,5.77,8.22,0.14,0.28,SAFE
2026-01-02 01:27:05,105,100,99.82,123.57,10.95,126.25,853.0,5.5,10.83,0.1,0.18,SAFE
2026-01-02 01:27:10,105,100,99.83,117.18,15.3,125.99,873.54,6.08,8.35,0.14,0.17,SAFE
2026-01-02 01:27:15,105,100,99.97,124.89,14.74,125.26,887.97,4.96,8.75,0.13,0.03,SAFE
2026-01-02 01:27:20,105,100,100.28,120.93,17.87,125.35,880.45,4.8,9.9,0.09,0.28,SAFE
2026-01-02 01:27:25,105,100,100.56,118.24,14.56,126.8,851.29,4.81,10.84,0.12,0.56,SAFE
2026-01-02 01:27:30,105,100,99.74,121.54,12.93,126.52,869.7,5.77,14.96,0.12,0.26,SAFE
2026-01-02 01:27:35,105,100,100.13,118.58,15.3,126.23,854.15,6.01,12.46,0.1,0.13,SAFE
2026-01-02 01:27:40,105,100,99.84,120.2,17.52,123.07,898.72,5.04,13.92,0.15,0.16,SAFE
2026-01-02 01:27:45,105,100,99.83,117.44,16.74,124.26,860.25,5.31,14.31,0.15,0.17,SAFE
2026-01-02 01:27:50,105,100,100.43,121.96,16.0,125.8,895.45,5.71,13.16,0.14,0.43,SAFE
2026-01-02 01:27:55,105,100,99.67,120.47,15.99,124.56,879.18,5.3,13.27,0.13,0.33,SAFE
2026-01-02 01:28:00,105,100,96.46,116.0,11.58,125.0,892.41,6.1,11.94,0.08,3.54,CRITICAL
2026-01-02 01:28:05,105,100,100.66,121.21,14.19,125.56,884.09,5.33,13.2,0.09,0.66,SAFE
2026-01-02 01:28:10,105,100,99.22,116.32,10.64,124.2,883.35,5.73,14.49,0.14,0.78,SAFE
2026-01-02 01:28:15,105,100,99.71,119.34,13.31,123.41,879.56,5.0,14.2,0.15,0.29,SAFE
2026-01-02 01:28:20,105,100,99.39,117.29,15.86,126.69,872.47,5.3,10.25,0.14,0.61,SAFE
2026-01-02 01:28:25,105,100,98.71,117.13,15.38,126.51,892.56,5.4,14.04,0.11,1.29,WARNING
2026-01-02 01:28:30,105,100,100.68,124.69,13.22,126.29,887.3,5.21,9.26,0.09,0.68,SAFE
2026-01-02 01:28:35,105,100,99.58,118.82,11.7,123.24,874.61,5.34,14.52,0.08,0.42,SAFE
2026-01-02 01:28:40,105,100,101.04,124.44,17.52,124.33,895.29,4.83,8.88,0.12,1.04,WARNING
2026-01-02 01:28:45,105,100,99.49,115.57,12.97,125.23,852.57,5.79,12.33,0.14,0.51,SAFE
2026-01-02 01:28:50,105,100,100.08,119.34,12.45,123.44,883.71,5.55,12.9,0.13,0.08,SAFE
2026-01-02 01:28:55,105,100,100.34,120.73,16.73,123.79,853.5,5.08,12.84,0.15,0.34,SAFE
2026-01-02 01:29:00,105,100,99.31,115.68,11.04,124.45,894.88,5.53,8.8,0.1,0.69,SAFE
2026-01-02 01:29:05,105,100,100.48,119.09,14.52,122.92,864.97,5.68,13.9,0.14,0.48,SAFE
2026-01-02 01:29:10,105,100,100.08,120.68,11.64,122.08,894.63,4.97,13.49,0.13,0.08,SAFE
2026-01-02 01:29:15,105,100,100.61,121.97,15.86,125.66,870.73,6.04,13.65,0.11,0.61,SAFE
2026-01-02 01:29:20,105,100,100.62,121.98,14.44,123.66,866.8,5.11,13.61,0.13,0.62,SAFE
2026-01-02 01:29:25,105,100,99.41,119.12,14.7,126.14,887.43,5.84,14.38,0.1,0.59,SAFE
